Owner	Project	Language ID	Bible ID	Book ID	
BhondvaGaneshbhai	gu_gglt_2th_book	gu	gglt	2th	
BhondvaGaneshbhai	gu_gglt_jhn_book	gu	gglt	jhn	
BhondvaGaneshbhai	gu_gglt_mrk_book	gu	gglt	mrk	
BhondvaGaneshbhai	gu_ggst_1co_book	gu	ggst	1co	
BhondvaGaneshbhai	gu_ggst_2co_book	gu	ggst	2co	
BhondvaGaneshbhai	gu_ggst_2th_book	gu	ggst	2th	
BhondvaGaneshbhai	gu_ggst_mrk_book	gu	ggst	mrk	
biljananikolic	rmy-x-vc_ulb_mat_book	rmy-x-vc	ulb	mat	
birch	ar_vdb_tit_book	ar	vdb	tit	
birch	en_kjv_1ti_book	en	kjv	1ti	
birch	en_kjv_eph_book	en	kjv	eph	
birch	en_kjva_luk_book	en	kjva	luk	
birch	en_web_mrk_book	en	web	mrk	
birch	es-419_ulb_jud_book	es-419	ulb	jud	
birch	es-419_ulb_tit_book	es-419	ulb	tit	
birch	es-419_ulbb_tit_book	es-419	ulbb	tit	
birch	es-419_uld_tit_book	es-419	uld	tit	
birch	my_jud_tit_book	my	jud	tit	
birch	ru_abc_2jn_book	ru	abc	2jn	
birch	ru_abc_tit_book	ru	abc	tit	
bspidel	aaa_xyz_act_book	aaa	xyz	act	
bspidel	ar_ulb_mat_book	ar	ulb	mat	
bspidel	ar_ulbb_mat_book	ar	ulbb	mat	
bspidel	bes_ireg_tit_book	bes	ireg	tit	
bspidel	el_test_tit_book	el	test	tit	
bspidel	en_ult_jon_book	en	ult	jon	
bspidel	en_ult_rut_book	en	ult	rut	
bspidel	en_ust_jon_book	en	ust	jon	
bspidel	en_ust_rut_book	en	ust	rut	
bspidel	es-419_ulb_eph_book	es-419	ulb	eph	
bspidel	fr_ulb_tit_book	fr	ulb	tit	
bspidel	hi_old_tit_book	hi	old	tit	
bspidel	hi_oldq_tit_book	hi	oldq	tit	
bspidel	ne_bob_luk_book	ne	bob	luk	
bspidel	ne_ulb_luk_book	ne	ulb	luk	
Chandrashekhar	kfi_ulb_tit_book	kfi	ulb	tit	
chrau_2023	crw_crlt_1co_book	crw	crlt	1co	
chrau_2023	crw_crlt_1jn_book	crw	crlt	1jn	
chrau_2023	crw_crlt_1pe_book	crw	crlt	1pe	
chrau_2023	crw_crlt_1th_book	crw	crlt	1th	
chrau_2023	crw_crlt_1ti_book	crw	crlt	1ti	
chrau_2023	crw_crlt_2co_book	crw	crlt	2co	
chrau_2023	crw_crlt_2jn_book	crw	crlt	2jn	
chrau_2023	crw_crlt_2pe_book	crw	crlt	2pe	
chrau_2023	crw_crlt_2th_book	crw	crlt	2th	
chrau_2023	crw_crlt_2ti_book	crw	crlt	2ti	
chrau_2023	crw_crlt_3jn_book	crw	crlt	3jn	
chrau_2023	crw_crlt_act_book	crw	crlt	act	
chrau_2023	crw_crlt_col_book	crw	crlt	col	
chrau_2023	crw_crlt_eph_book	crw	crlt	eph	
chrau_2023	crw_crlt_gal_book	crw	crlt	gal	
chrau_2023	crw_crlt_heb_book	crw	crlt	heb	
chrau_2023	crw_crlt_jas_book	crw	crlt	jas	
chrau_2023	crw_crlt_jhn_book	crw	crlt	jhn	
chrau_2023	crw_crlt_jud_book	crw	crlt	jud	
chrau_2023	crw_crlt_luk_book	crw	crlt	luk	
chrau_2023	crw_crlt_mat_book	crw	crlt	mat	
chrau_2023	crw_crlt_mrk_book	crw	crlt	mrk	
chrau_2023	crw_crlt_phm_book	crw	crlt	phm	
chrau_2023	crw_crlt_php_book	crw	crlt	php	
chrau_2023	crw_crlt_rev_book	crw	crlt	rev	
chrau_2023	crw_crlt_rom_book	crw	crlt	rom	
chrau_2023	crw_crlt_tit_book	crw	crlt	tit	
christopherrsmith	en_ult_1jn_book	en	ult	1jn	
christopherrsmith	en_ult_1ti_book	en	ult	1ti	
christopherrsmith	en_ult_2jn_book	en	ult	2jn	
christopherrsmith	en_ult_2ti_book	en	ult	2ti	
christopherrsmith	en_ult_act_book	en	ult	act	
christopherrsmith	en_ult_hag_book	en	ult	hag	
christopherrsmith	en_ult_jas_book	en	ult	jas	
christopherrsmith	en_ult_job_book	en	ult	job	
christopherrsmith	en_ult_luk_book	en	ult	luk	
christopherrsmith	en_ult_zep_book	en	ult	zep	
christopherrsmith	en_ust_1jn_book	en	ust	1jn	
christopherrsmith	en_ust_1ti_book	en	ust	1ti	
christopherrsmith	en_ust_2jn_book	en	ust	2jn	
christopherrsmith	en_ust_2ti_book	en	ust	2ti	
christopherrsmith	en_ust_act_book	en	ust	act	
christopherrsmith	en_ust_est_book	en	ust	est	
christopherrsmith	en_ust_ezr_book	en	ust	ezr	
christopherrsmith	en_ust_hag_book	en	ust	hag	
christopherrsmith	en_ust_jas_book	en	ust	jas	
christopherrsmith	en_ust_job_book	en	ust	job	
christopherrsmith	en_ust_luk_book	en	ust	luk	
christopherrsmith	en_ust_neh_book	en	ust	neh	
christopherrsmith	en_ust_oba_book	en	ust	oba	
chuck	es-419_ulb_1co_book	es-419	ulb	1co	
Connie	en_kjv_1ti_book	en	kjv	1ti	
Connie	es-419_ulb_tit_book	es-419	ulb	tit	
cor_2020	cua_clt_1co_book	cua	clt	1co	
cor_2020	cua_clt_1jn_book	cua	clt	1jn	
cor_2020	cua_clt_1pe_book	cua	clt	1pe	
cor_2020	cua_clt_1th_book	cua	clt	1th	
cor_2020	cua_clt_1ti_book	cua	clt	1ti	
cor_2020	cua_clt_2co_book	cua	clt	2co	
cor_2020	cua_clt_2jn_book	cua	clt	2jn	
cor_2020	cua_clt_2pe_book	cua	clt	2pe	
cor_2020	cua_clt_2th_book	cua	clt	2th	
cor_2020	cua_clt_2ti_book	cua	clt	2ti	
cor_2020	cua_clt_3jn_book	cua	clt	3jn	
cor_2020	cua_clt_act_book	cua	clt	act	
cor_2020	cua_clt_col_book	cua	clt	col	
cor_2020	cua_clt_eph_book	cua	clt	eph	
cor_2020	cua_clt_gal_book	cua	clt	gal	
cor_2020	cua_clt_heb_book	cua	clt	heb	
cor_2020	cua_clt_jas_book	cua	clt	jas	
cor_2020	cua_clt_jhn_book	cua	clt	jhn	
cor_2020	cua_clt_jud_book	cua	clt	jud	
cor_2020	cua_clt_luk_book	cua	clt	luk	
cor_2020	cua_clt_mat_book	cua	clt	mat	
cor_2020	cua_clt_mrk_book	cua	clt	mrk	
cor_2020	cua_clt_phm_book	cua	clt	phm	
cor_2020	cua_clt_php_book	cua	clt	php	
cor_2020	cua_clt_rev_book	cua	clt	rev	
cor_2020	cua_clt_rom_book	cua	clt	rom	
cor_2020	cua_clt_tit_book	cua	clt	tit	
dahutchison	en_jult_1ch_book	en	jult	1ch	
dahutchison	en_ult_1ch_book	en	ult	1ch	
dahutchison	en_ult_2ch_book	en	ult	2ch	
dahutchison	en_ust_1ch_book	en	ust	1ch	
dahutchison	en_ust_2ch_book	en	ust	2ch	
dandennison	en_ult_1ki_book	en	ult	1ki	
davisprickett	en_ust_1pe_book	en	ust	1pe	
davisprickett	en_ust_phm_book	en	ust	phm	
Deepak.Nayak	or_oglt_jas_book	or	oglt	jas	
Deepak.Nayak	ory_glt_2co_book	ory	glt	2co	
Deepak.Nayak	ory_gst_1jn_book	ory	gst	1jn	
Deepak.Nayak	ory_oglt_1co_book	ory	oglt	1co	
Deepak.Nayak	ory_oglt_1jn_book	ory	oglt	1jn	
Deepak.Nayak	ory_oglt_1pe_book	ory	oglt	1pe	
Deepak.Nayak	ory_oglt_1th_book	ory	oglt	1th	
Deepak.Nayak	ory_oglt_2pe_book	ory	oglt	2pe	
Deepak.Nayak	ory_oglt_2th_book	ory	oglt	2th	
Deepak.Nayak	ory_oglt_col_book	ory	oglt	col	
Deepak.Nayak	ory_oglt_jhn_book	ory	oglt	jhn	
Deepak.Nayak	ory_oglt_jud_book	ory	oglt	jud	
Deepak.Nayak	ory_oglt_luk_book	ory	oglt	luk	
Deepak.Nayak	ory_oglt_mrk_book	ory	oglt	mrk	
Deepak.Nayak	ory_oglt_phm_book	ory	oglt	phm	
Deepak.Nayak	ory_oglt_php_book	ory	oglt	php	
Deepak.Nayak	ory_ogst_1co_book	ory	ogst	1co	
Deepak.Nayak	ory_ogst_1jn_book	ory	ogst	1jn	
Deepak.Nayak	ory_ogst_1pe_book	ory	ogst	1pe	
Deepak.Nayak	ory_ogst_1th_book	ory	ogst	1th	
Deepak.Nayak	ory_ogst_2co_book	ory	ogst	2co	
Deepak.Nayak	ory_ogst_2th_book	ory	ogst	2th	
Deepak.Nayak	ory_ogst_col_book	ory	ogst	col	
Deepak.Nayak	ory_ogst_gal_book	ory	ogst	gal	
Deepak.Nayak	ory_ogst_jhn_book	ory	ogst	jhn	
Deepak.Nayak	ory_ogst_luk_book	ory	ogst	luk	
Deepak.Nayak	ory_ogst_mrk_book	ory	ogst	mrk	
Deepak.Nayak	ory_ogst_php_book	ory	ogst	php	
Deepak.Nayak	ory_sfm_1jn_book	ory	sfm	1jn	
deferredreward	en_ult_2co_book	en	ult	2co	
deferredreward	en_ult_exo_book	en	ult	exo	
deferredreward	en_ult_psa_book	en	ult	psa	
deferredreward	en_ust_1jn_book	en	ust	1jn	
deferredreward	en_ust_est_book	en	ust	est	
deferredreward	en_ust_exo_book	en	ust	exo	
deferredreward	en_ust_jon_book	en	ust	jon	
deferredreward	en_ust_psa_book	en	ust	psa	
deferredreward	en_ust_rut_book	en	ust	rut	
Demsin	en_ust_dan_book	en	ust	dan	
Demsin	en_ust_est_book	en	ust	est	
DiegoSantos	pt-br_ulb_eph_book	pt-br	ulb	eph	
DiegoSantos	pt-br_ulb_tit_book	pt-br	ulb	tit	
Dipankar_Das	bn_bglt_2co_book	bn	bglt	2co	
Dipankar_Das	bn_bglt_2th_book	bn	bglt	2th	
Dipankar_Das	bn_bglt_gal_book	bn	bglt	gal	
Dipankar_Das	bn_bglt_tit_book	bn	bglt	tit	
Dipankar_Das	bn_bgst_1jn_book	bn	bgst	1jn	
Dipankar_Das	bn_bgst_2co_book	bn	bgst	2co	
Dipankar_Das	bn_bgst_jas_book	bn	bgst	jas	
Dipankar_Das	bn_bgst_luk_book	bn	bgst	luk	
Dipankar_Das	bn_glt_1jn_book	bn	glt	1jn	
Dipankar_Das	bn_glt_2jn_book	bn	glt	2jn	
Dipankar_Das	bn_glt_3jn_book	bn	glt	3jn	
Dipankar_Das	bn_glt_jas_book	bn	glt	jas	
Dipankar_Das	bn_glt_luk_book	bn	glt	luk	
Dipankar_Das	bn_glt_php_book	bn	glt	php	
Dipankar_Das	bn_gst_gal_book	bn	gst	gal	
Dipankar_Das	bn_gst_php_book	bn	gst	php	
Dipendra_GC	ne_nglt_luk_book	ne	nglt	luk	
DMS	my_mlt_tit_book	my	mlt	tit	
DMS	my_reg_tit_book	my	reg	tit	
DMS	my_tit_tit_book	my	tit	tit	
dougsmith1977	en_doug_gen_book	en	doug	gen	
dpennington	en_ult_lev_book	en	ult	lev	
elman	rml_rhb_jon_book	rml	rhb	jon	
ElsyLambert	aa_ulb_mat_book	aa	ulb	mat	
ElsyLambert	ar_copy_phm_book	ar	copy	phm	
ElsyLambert	ar_new_phm_book	ar	new	phm	
ElsyLambert	ar_ulb_mat_book	ar	ulb	mat	
ElsyLambert	ble_reg_jdg_book	ble	reg	jdg	
ElsyLambert	en-x-demo1_ult_php_book	en-x-demo1	ult	php	
ElsyLambert	en_abc_mrk_book	en	abc	mrk	
ElsyLambert	en_def_mrk_book	en	def	mrk	
ElsyLambert	en_edt_2ti_book	en	edt	2ti	
ElsyLambert	en_edtt_2ti_book	en	edtt	2ti	
ElsyLambert	en_loc_luk_book	en	loc	luk	
ElsyLambert	en_new_jon_book	en	new	jon	
ElsyLambert	en_new_rev_book	en	new	rev	
ElsyLambert	en_new_tit_book	en	new	tit	
ElsyLambert	en_newl_rev_book	en	newl	rev	
ElsyLambert	en_tes_1ti_book	en	tes	1ti	
ElsyLambert	en_tes_tit_book	en	tes	tit	
ElsyLambert	en_tesk_3jn_book	en	tesk	3jn	
ElsyLambert	en_tesr_3jn_book	en	tesr	3jn	
ElsyLambert	en_tess_3jn_book	en	tess	3jn	
ElsyLambert	en_test_1pe_book	en	test	1pe	
ElsyLambert	en_test_1ti_book	en	test	1ti	
ElsyLambert	en_test_3jn_book	en	test	3jn	
ElsyLambert	en_test_rut_book	en	test	rut	
ElsyLambert	en_test_tit_book	en	test	tit	
ElsyLambert	en_tst_jhn_book	en	tst	jhn	
ElsyLambert	en_ulb_gen_book	en	ulb	gen	
ElsyLambert	en_ulb_tit_book	en	ulb	tit	
ElsyLambert	en_ult_2ti_book	en	ult	2ti	
ElsyLambert	en_ult_3jn_book	en	ult	3jn	
ElsyLambert	en_ult_jon_book	en	ult	jon	
ElsyLambert	en_ult_mrk_book	en	ult	mrk	
ElsyLambert	en_ult_neh_book	en	ult	neh	
ElsyLambert	en_ult_rev_book	en	ult	rev	
ElsyLambert	en_ult_rom_book	en	ult	rom	
ElsyLambert	en_ult_rut_book	en	ult	rut	
ElsyLambert	en_ulte_act_book	en	ulte	act	
ElsyLambert	en_ulte_neh_book	en	ulte	neh	
ElsyLambert	en_ultk_3jn_book	en	ultk	3jn	
ElsyLambert	en_ultk_rut_book	en	ultk	rut	
ElsyLambert	en_ultl_3jn_book	en	ultl	3jn	
ElsyLambert	en_ultn_jon_book	en	ultn	jon	
ElsyLambert	en_ultr_neh_book	en	ultr	neh	
ElsyLambert	en_ultt_3jn_book	en	ultt	3jn	
ElsyLambert	en_ulx_php_book	en	ulx	php	
ElsyLambert	en_uold_tit_book	en	uold	tit	
ElsyLambert	en_ust_gal_book	en	ust	gal	
ElsyLambert	en_ust_tit_book	en	ust	tit	
ElsyLambert	en_ytty_rev_book	en	ytty	rev	
ElsyLambert	hi_irv_act_book	hi	irv	act	
ElsyLambert	hi_irv_luk_book	hi	irv	luk	
ElsyLambert	hi_reg_tit_book	hi	reg	tit	
ElsyLambert	kn_glt_luk_book	kn	glt	luk	
ElsyLambert	kn_new_luk_book	kn	new	luk	
ElsyLambert	kn_test_luk_book	kn	test	luk	
es-419_lab	es-419_tpl_tit_book	es-419	tpl	tit	
ethan.wagoner	xty_xty_gen_book	xty	xty	gen	
Fpacione	es-419_reg_jon_book	es-419	reg	jon	
gamperukula	tel-x-gamperukula_reg_tit_book	tel-x-gamperukula	reg	tit	
GeoSun	id_ulb_jhn_book	id	ulb	jhn	
ghayden	en_edit_1ti_book	en	edit	1ti	
ghayden	en_ghdn_jhn_book	en	ghdn	jhn	
ghayden	en_luk_luk_book	en	luk	luk	
ghayden	en_luke_luk_book	en	luke	luk	
ghayden	en_test_1jn_book	en	test	1jn	
ghayden	en_test_luk_book	en	test	luk	
ghayden	en_ttgh_1ti_book	en	ttgh	1ti	
ghayden	en_usl_luk_book	en	usl	luk	
ghayden	en_ust_luk_book	en	ust	luk	
ghayden	kn_test_2jn_book	kn	test	2jn	
ghayden	ru_rlob_est_book	ru	rlob	est	
ghayden	ru_rob_est_book	ru	rob	est	
Grant_Ailie	en_ult_2sa_book	en	ult	2sa	
Grant_Ailie	en_ult_ecc_book	en	ult	ecc	
Grant_Ailie	en_ult_est_book	en	ult	est	
Grant_Ailie	en_ult_gal_book	en	ult	gal	
Grant_Ailie	en_ult_isa_book	en	ult	isa	
Grant_Ailie	en_ult_jer_book	en	ult	jer	
Grant_Ailie	en_ult_jon_book	en	ult	jon	
Grant_Ailie	en_ult_mrk_book	en	ult	mrk	
Grant_Ailie	en_ult_neh_book	en	ult	neh	
Grant_Ailie	en_ult_oba_book	en	ult	oba	
Grant_Ailie	en_ult_php_book	en	ult	php	
Grant_Ailie	en_ult_psa_book	en	ult	psa	
Grant_Ailie	en_ult_sng_book	en	ult	sng	
Grant_Ailie	en_ust_ezr_book	en	ust	ezr	
Grant_Ailie	en_ust_gal_book	en	ust	gal	
Grant_Ailie	en_ust_mrk_book	en	ust	mrk	
Grant_Ailie	en_ust_oba_book	en	ust	oba	
Grant_Ailie	en_ust_php_book	en	ust	php	
Grant_Ailie	en_ust_sng_book	en	ust	sng	
HannahGoni	kn_gst_1pe_book	kn	gst	1pe	
HannahGoni	kn_gst_2pe_book	kn	gst	2pe	
hblamtari	ne_glt_1co_book	ne	glt	1co	
hblamtari	ne_glt_1jn_book	ne	glt	1jn	
hblamtari	ne_glt_1pe_book	ne	glt	1pe	
hblamtari	ne_glt_1th_book	ne	glt	1th	
hblamtari	ne_glt_2co_book	ne	glt	2co	
hblamtari	ne_glt_2jn_book	ne	glt	2jn	
hblamtari	ne_glt_2pe_book	ne	glt	2pe	
hblamtari	ne_glt_2th_book	ne	glt	2th	
hblamtari	ne_glt_2ti_book	ne	glt	2ti	
hblamtari	ne_glt_3jn_book	ne	glt	3jn	
hblamtari	ne_glt_act_book	ne	glt	act	
hblamtari	ne_glt_col_book	ne	glt	col	
hblamtari	ne_glt_eph_book	ne	glt	eph	
hblamtari	ne_glt_gal_book	ne	glt	gal	
hblamtari	ne_glt_heb_book	ne	glt	heb	
hblamtari	ne_glt_jas_book	ne	glt	jas	
hblamtari	ne_glt_jhn_book	ne	glt	jhn	
hblamtari	ne_glt_jud_book	ne	glt	jud	
hblamtari	ne_glt_luk_book	ne	glt	luk	
hblamtari	ne_glt_mat_book	ne	glt	mat	
hblamtari	ne_glt_mrk_book	ne	glt	mrk	
hblamtari	ne_glt_phm_book	ne	glt	phm	
hblamtari	ne_glt_php_book	ne	glt	php	
hblamtari	ne_glt_rev_book	ne	glt	rev	
hblamtari	ne_glt_rom_book	ne	glt	rom	
hblamtari	ne_glt_tit_book	ne	glt	tit	
hblamtari	ne_gst_mrk_book	ne	gst	mrk	
hblamtari	ne_gst_tit_book	ne	gst	tit	
hblamtari	ne_nglt_1ti_book	ne	nglt	1ti	
hblamtari	ne_nglt_tit_book	ne	nglt	tit	
hblamtari	ne_ngst_tit_book	ne	ngst	tit	
HeatherO	fr_gst_tit_book	fr	gst	tit	
HeatherO	fr_lsg_1jn_book	fr	lsg	1jn	
HeatherO	fr_lsg_1pe_book	fr	lsg	1pe	
HeatherO	fr_lsg_2jn_book	fr	lsg	2jn	
HeatherO	fr_lsg_2pe_book	fr	lsg	2pe	
HeatherO	fr_lsg_3jn_book	fr	lsg	3jn	
HeatherO	fr_lsg_jas_book	fr	lsg	jas	
HeatherO	fr_lsg_jhn_book	fr	lsg	jhn	
HeatherO	fr_lsg_mat_book	fr	lsg	mat	
HeatherO	fr_lsg_mrk_book	fr	lsg	mrk	
HJ	vi_vlt_1co_book	vi	vlt	1co	
HJ	vi_vlt_1jn_book	vi	vlt	1jn	
HJ	vi_vlt_1pe_book	vi	vlt	1pe	
HJ	vi_vlt_1th_book	vi	vlt	1th	
HJ	vi_vlt_1ti_book	vi	vlt	1ti	
HJ	vi_vlt_2co_book	vi	vlt	2co	
HJ	vi_vlt_2jn_book	vi	vlt	2jn	
HJ	vi_vlt_2pe_book	vi	vlt	2pe	
HJ	vi_vlt_2th_book	vi	vlt	2th	
HJ	vi_vlt_2ti_book	vi	vlt	2ti	
HJ	vi_vlt_3jn_book	vi	vlt	3jn	
HJ	vi_vlt_act_book	vi	vlt	act	
HJ	vi_vlt_col_book	vi	vlt	col	
HJ	vi_vlt_eph_book	vi	vlt	eph	
HJ	vi_vlt_gal_book	vi	vlt	gal	
HJ	vi_vlt_heb_book	vi	vlt	heb	
HJ	vi_vlt_jas_book	vi	vlt	jas	
HJ	vi_vlt_jhn_book	vi	vlt	jhn	
HJ	vi_vlt_jud_book	vi	vlt	jud	
HJ	vi_vlt_luk_book	vi	vlt	luk	
HJ	vi_vlt_mat_book	vi	vlt	mat	
HJ	vi_vlt_mrk_book	vi	vlt	mrk	
HJ	vi_vlt_phm_book	vi	vlt	phm	
HJ	vi_vlt_php_book	vi	vlt	php	
HJ	vi_vlt_rev_book	vi	vlt	rev	
HJ	vi_vlt_rom_book	vi	vlt	rom	
HJ	vi_vlt_tit_book	vi	vlt	tit	
ibibleru	el-x-koine_sttr_1co_book	el-x-koine	sttr	1co	
ibibleru	el-x-koine_sttr_1jn_book	el-x-koine	sttr	1jn	
ibibleru	el-x-koine_sttr_1pe_book	el-x-koine	sttr	1pe	
ibibleru	el-x-koine_sttr_1th_book	el-x-koine	sttr	1th	
ibibleru	el-x-koine_sttr_1ti_book	el-x-koine	sttr	1ti	
ibibleru	el-x-koine_sttr_2co_book	el-x-koine	sttr	2co	
ibibleru	el-x-koine_sttr_2jn_book	el-x-koine	sttr	2jn	
ibibleru	el-x-koine_sttr_2pe_book	el-x-koine	sttr	2pe	
ibibleru	el-x-koine_sttr_2th_book	el-x-koine	sttr	2th	
ibibleru	el-x-koine_sttr_2ti_book	el-x-koine	sttr	2ti	
ibibleru	el-x-koine_sttr_3jn_book	el-x-koine	sttr	3jn	
ibibleru	el-x-koine_sttr_act_book	el-x-koine	sttr	act	
ibibleru	el-x-koine_sttr_col_book	el-x-koine	sttr	col	
ibibleru	el-x-koine_sttr_eph_book	el-x-koine	sttr	eph	
ibibleru	el-x-koine_sttr_gal_book	el-x-koine	sttr	gal	
ibibleru	el-x-koine_sttr_heb_book	el-x-koine	sttr	heb	
ibibleru	el-x-koine_sttr_jas_book	el-x-koine	sttr	jas	
ibibleru	el-x-koine_sttr_jhn_book	el-x-koine	sttr	jhn	
ibibleru	el-x-koine_sttr_jud_book	el-x-koine	sttr	jud	
ibibleru	el-x-koine_sttr_luk_book	el-x-koine	sttr	luk	
ibibleru	el-x-koine_sttr_mat_book	el-x-koine	sttr	mat	
ibibleru	el-x-koine_sttr_mrk_book	el-x-koine	sttr	mrk	
ibibleru	el-x-koine_sttr_phm_book	el-x-koine	sttr	phm	
ibibleru	el-x-koine_sttr_php_book	el-x-koine	sttr	php	
ibibleru	el-x-koine_sttr_rev_book	el-x-koine	sttr	rev	
ibibleru	el-x-koine_sttr_rom_book	el-x-koine	sttr	rom	
ibibleru	el-x-koine_sttr_tit_book	el-x-koine	sttr	tit	
ibibleru	ru_rlob_jon_book	ru	rlob	jon	
ibibleru	ru_rlob_rut_book	ru	rlob	rut	
India_BCS	as_irv_1co_book	as	irv	1co	
India_BCS	as_irv_1jn_book	as	irv	1jn	
India_BCS	as_irv_1pe_book	as	irv	1pe	
India_BCS	as_irv_1th_book	as	irv	1th	
India_BCS	as_irv_1ti_book	as	irv	1ti	
India_BCS	as_irv_2co_book	as	irv	2co	
India_BCS	as_irv_2jn_book	as	irv	2jn	
India_BCS	as_irv_2pe_book	as	irv	2pe	
India_BCS	as_irv_2th_book	as	irv	2th	
India_BCS	as_irv_2ti_book	as	irv	2ti	
India_BCS	as_irv_3jn_book	as	irv	3jn	
India_BCS	as_irv_act_book	as	irv	act	
India_BCS	as_irv_col_book	as	irv	col	
India_BCS	as_irv_eph_book	as	irv	eph	
India_BCS	as_irv_gal_book	as	irv	gal	
India_BCS	as_irv_heb_book	as	irv	heb	
India_BCS	as_irv_jas_book	as	irv	jas	
India_BCS	as_irv_jhn_book	as	irv	jhn	
India_BCS	as_irv_jud_book	as	irv	jud	
India_BCS	as_irv_luk_book	as	irv	luk	
India_BCS	as_irv_mat_book	as	irv	mat	
India_BCS	as_irv_mrk_book	as	irv	mrk	
India_BCS	as_irv_phm_book	as	irv	phm	
India_BCS	as_irv_php_book	as	irv	php	
India_BCS	as_irv_rev_book	as	irv	rev	
India_BCS	as_irv_rom_book	as	irv	rom	
India_BCS	as_irv_tit_book	as	irv	tit	
India_BCS	bn_irv_1co_book	bn	irv	1co	
India_BCS	bn_irv_1jn_book	bn	irv	1jn	
India_BCS	bn_irv_1pe_book	bn	irv	1pe	
India_BCS	bn_irv_col_book	bn	irv	col	
India_BCS	bn_irv_eph_book	bn	irv	eph	
India_BCS	bn_irv_jud_book	bn	irv	jud	
India_BCS	bn_irv_phm_book	bn	irv	phm	
India_BCS	bn_irv_rom_book	bn	irv	rom	
India_BCS	bn_irv_tit_book	bn	irv	tit	
India_BCS	gu_irv_tit_book	gu	irv	tit	
India_BCS	hi_hglt_1ti_book	hi	hglt	1ti	
India_BCS	hi_hglt_3jn_book	hi	hglt	3jn	
India_BCS	hi_hglt_eph_book	hi	hglt	eph	
India_BCS	hi_hglt_est_book	hi	hglt	est	
India_BCS	hi_hglt_jon_book	hi	hglt	jon	
India_BCS	hi_hglt_rut_book	hi	hglt	rut	
India_BCS	hi_hglt_tit_book	hi	hglt	tit	
India_BCS	hi_hgst_1ti_book	hi	hgst	1ti	
India_BCS	hi_hgst_3jn_book	hi	hgst	3jn	
India_BCS	hi_hgst_eph_book	hi	hgst	eph	
India_BCS	hi_hgst_est_book	hi	hgst	est	
India_BCS	hi_hgst_jon_book	hi	hgst	jon	
India_BCS	hi_hgst_tit_book	hi	hgst	tit	
India_BCS	hi_iev_1th_book	hi	iev	1th	
India_BCS	hi_iev_2jn_book	hi	iev	2jn	
India_BCS	hi_iev_3jn_book	hi	iev	3jn	
India_BCS	hi_iev_eph_book	hi	iev	eph	
India_BCS	hi_iev_gal_book	hi	iev	gal	
India_BCS	hi_iev_php_book	hi	iev	php	
India_BCS	hi_iev_rut_book	hi	iev	rut	
India_BCS	hi_irv_1sa_book	hi	irv	1sa	
India_BCS	hi_irv_1th_book	hi	irv	1th	
India_BCS	hi_irv_1ti_book	hi	irv	1ti	
India_BCS	hi_irv_2th_book	hi	irv	2th	
India_BCS	hi_irv_2ti_book	hi	irv	2ti	
India_BCS	hi_irv_3jn_book	hi	irv	3jn	
India_BCS	hi_irv_act_book	hi	irv	act	
India_BCS	hi_irv_amo_book	hi	irv	amo	
India_BCS	hi_irv_col_book	hi	irv	col	
India_BCS	hi_irv_ecc_book	hi	irv	ecc	
India_BCS	hi_irv_est_book	hi	irv	est	
India_BCS	hi_irv_ezr_book	hi	irv	ezr	
India_BCS	hi_irv_gal_book	hi	irv	gal	
India_BCS	hi_irv_hag_book	hi	irv	hag	
India_BCS	hi_irv_hos_book	hi	irv	hos	
India_BCS	hi_irv_jas_book	hi	irv	jas	
India_BCS	hi_irv_jud_book	hi	irv	jud	
India_BCS	hi_irv_lam_book	hi	irv	lam	
India_BCS	hi_irv_luk_book	hi	irv	luk	
India_BCS	hi_irv_mat_book	hi	irv	mat	
India_BCS	hi_irv_neh_book	hi	irv	neh	
India_BCS	hi_irv_phm_book	hi	irv	phm	
India_BCS	hi_irv_php_book	hi	irv	php	
India_BCS	hi_irv_rom_book	hi	irv	rom	
India_BCS	hi_irv_sng_book	hi	irv	sng	
India_BCS	hi_irv_zec_book	hi	irv	zec	
India_BCS	kn_glt_1jn_book	kn	glt	1jn	
India_BCS	kn_glt_1pe_book	kn	glt	1pe	
India_BCS	kn_glt_2co_book	kn	glt	2co	
India_BCS	kn_glt_jas_book	kn	glt	jas	
India_BCS	kn_glt_jud_book	kn	glt	jud	
India_BCS	kn_glt_luk_book	kn	glt	luk	
India_BCS	kn_glt_mrk_book	kn	glt	mrk	
India_BCS	kn_glt_tit_book	kn	glt	tit	
India_BCS	kn_gst_1ti_book	kn	gst	1ti	
India_BCS	kn_gst_2co_book	kn	gst	2co	
India_BCS	kn_gst_2jn_book	kn	gst	2jn	
India_BCS	kn_gst_2ti_book	kn	gst	2ti	
India_BCS	kn_gst_3jn_book	kn	gst	3jn	
India_BCS	kn_gst_jon_book	kn	gst	jon	
India_BCS	kn_gst_mrk_book	kn	gst	mrk	
India_BCS	kn_gst_rut_book	kn	gst	rut	
India_BCS	kn_gst_tit_book	kn	gst	tit	
India_BCS	kn_irv_tit_book	kn	irv	tit	
India_BCS	kn_kglt_1ti_book	kn	kglt	1ti	
India_BCS	kn_kglt_2jn_book	kn	kglt	2jn	
India_BCS	kn_kglt_2ti_book	kn	kglt	2ti	
India_BCS	kn_kglt_3jn_book	kn	kglt	3jn	
