Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
Amos.Khokhar/hi_glt_2co_book		0	en		0	en	v0.30	3	en	v71_unfoldingWord	v0.30	2023-04-19T09:18:06.403Z	3.4.0	8	unmatched tn checks found, 		
Amos.Khokhar/hi_hglt_1co_book		99	en	v0.30	100	en	v0.30	94	en	v66_Door43-Catalog	v0.30	2022-11-29T11:03:45.508Z	3.4.0	8			
Amos.Khokhar/hi_hglt_1jn_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	96	en	v54	v0.22	2021-11-16T16:08:11.938Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
Amos.Khokhar/hi_hglt_1pe_book		100	en	v0.29	100	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2022-11-23T09:23:32.944Z	3.4.0	8			
Amos.Khokhar/hi_hglt_1th_book		100	en	v0.25	100	en	v0.25	100	en	v60_Door43-Catalog	v0.24	2022-05-08T08:19:12.842Z	3.2.0	7	unmatched tn checks found, 		
Amos.Khokhar/hi_hglt_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.20	100	en	v0.20	100	en	v47	v0.20	2021-05-25T07:44:17.169Z	3.0.1	7			
Amos.Khokhar/hi_hglt_2pe_book		100	en	v0.25	97	en	v0.22	87	en	v60_Door43-Catalog	v0.24	2022-07-29T08:50:08.310Z	3.2.0	7			
Amos.Khokhar/hi_hglt_2th_book		100	en	v0.30	100	en	v0.30	100	en	v65_Door43-Catalog	v0.29	2022-12-23T17:14:14.160Z	3.4.0	8			
Amos.Khokhar/hi_hglt_2ti_book	2023-09-19T17:18:08.123Z	100	en	v0.20	100	en	v0.20	99	en	v47	v0.20	2021-05-26T08:55:22.956Z	3.0.1	7			
Amos.Khokhar/hi_hglt_col_book		100	en	v0.25	99	en	v0.23	99	en	v58	v0.23	2022-04-16T04:13:23.349Z	3.2.0	7			
Amos.Khokhar/hi_hglt_ezr_book	2023-09-19T17:18:08.123Z	59	en	v2.1.23	97	en	v2.1.19	89	en	v47	v2.1.19	2021-09-21T14:34:32.695Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
Amos.Khokhar/hi_hglt_jhn_book		99	en	v0.24	99	en	v0.24	96	en	v65_Door43-Catalog	v0.29	2022-11-23T09:20:26.791Z	3.4.0	8			
Amos.Khokhar/hi_hglt_jud_book		0	en	v0.25	0	en	v0.23	0	en	v58	v0.23	2022-04-16T04:13:23.349Z	3.2.0	7			
Amos.Khokhar/hi_hglt_luk_book																Empty Repo: Amos.Khokhar/hi_hglt_luk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Amos.Khokhar/hi_hglt_luk_book/archive/master.zip: Download did not succeed, code 404	
Amos.Khokhar/hi_hglt_mrk_book		4	en	v0.30	98	en	v0.30	99	en	v66_Door43-Catalog	v0.30	2023-02-12T11:06:12.133Z	3.4.0	8			
Amos.Khokhar/hi_hglt_neh_book																Empty Repo: Amos.Khokhar/hi_hglt_neh_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Amos.Khokhar/hi_hglt_neh_book/archive/master.zip: Download did not succeed, code 404	
Amos.Khokhar/hi_hglt_oba_book	2023-09-19T17:18:08.123Z	100	en	v2.1.15	100	en	v2.1.19	99	en	v53	v2.1.23	2021-07-21T05:31:42.777Z	3.0.1	7			
Amos.Khokhar/hi_hglt_phm_book		100	en	v0.23	100	en	v0.23	100	en	v58	v0.23	2022-03-31T11:36:02.362Z	3.2.0	7			
Amos.Khokhar/hi_hglt_php_book		100	en	v0.23	100	en	v0.23	99	en	v58	v0.23	2022-04-01T16:18:07.303Z	3.2.0	7			
Amos.Khokhar/hi_hgst_1co_book		95	en	v0.30	99	en	v0.30	99	en	v71_unfoldingWord	v0.30	2023-03-29T11:21:41.379Z	3.4.0	8			
Amos.Khokhar/hi_hgst_1jn_book		100	en	v0.23	100	en	v0.23	100	en	v58	v0.23	2022-04-08T05:35:51.567Z	3.1.0	7			
Amos.Khokhar/hi_hgst_1pe_book		100	en	v0.30	100	en	v0.30	100	en	v65_Door43-Catalog	v0.29	2022-11-23T09:52:00.635Z	3.4.0	8			
Amos.Khokhar/hi_hgst_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.20	100	en	v0.20	100	en	v47	v0.20	2021-06-01T10:53:15.816Z	3.0.1	7			
Amos.Khokhar/hi_hgst_2pe_book		79	en		100	en	v0.22	100	en	v60_Door43-Catalog	v0.24	2022-03-21T07:14:58.332Z	3.2.0	7			
Amos.Khokhar/hi_hgst_2ti_book	2023-09-19T17:18:08.123Z	100	en	v0.20	99	en	v0.20	98	en	v47	v0.20	2021-07-10T10:11:38.086Z	3.0.1	7			
Amos.Khokhar/hi_hgst_col_book		100	en		99	en	v0.23	87	en	v60_Door43-Catalog	v0.24	2022-06-27T05:36:31.613Z	3.2.0	7			
Amos.Khokhar/hi_hgst_ezr_book	2023-09-19T17:18:08.123Z	100	en	v2.1.15	97	en	v2.1.19	91	en	v54	v2.1.23	2021-09-07T13:27:42.459Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
Amos.Khokhar/hi_hgst_jas_book		100	en	v0.23	100	en	v0.23	100	en	v58	v0.22	2021-12-18T11:17:52.589Z	3.1.0	7	unmatched tn checks found, 		
Amos.Khokhar/hi_hgst_jhn_book		100	en	v0.30	100	en	v0.30	100	en	v65_Door43-Catalog	v0.29	2022-11-23T09:33:50.762Z	3.4.0	8			
Amos.Khokhar/hi_hgst_jud_book		100	en	v0.23	100	en	v0.25	100	en	v61	v0.25	2022-03-21T11:34:44.757Z	3.2.0	7			
Amos.Khokhar/hi_hgst_mrk_book		100	en	v0.32	90	en	v0.32	99	en	v72_unfoldingWord	v0.30	2023-07-28T15:47:30.293Z	3.4.0	8			
Amos.Khokhar/hi_hgst_neh_book	2023-09-19T17:18:08.123Z	100	en	v2.1.15	27	en	v2.1.15	79	en	v47	v2.1.19	2021-09-22T08:06:43.915Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
Amos.Khokhar/hi_hgst_oba_book																Empty Repo: Amos.Khokhar/hi_hgst_oba_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Amos.Khokhar/hi_hgst_oba_book/archive/master.zip: Download did not succeed, code 404	
Amos.Khokhar/hi_hgst_phm_book		100	en	v0.23	100	en	v0.25	100	en	v61	v0.25	2022-03-21T11:32:54.773Z	3.2.0	7			
Amos.Khokhar/hi_hgst_php_book		98	en	v0.23	99	en	v0.25	98	en	v61	v0.25	2022-04-04T07:29:03.368Z	3.2.0	7			
Ashish25/hi_hglt_1co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-11-29T11:03:45.508Z	3.4.0	8			
Ashish25/hi_hglt_2pe_book		0	en		100	en	v0.22	100	en	v54	v0.22	2022-03-09T05:17:09.047Z	3.0.2	7	unmatched tn checks found, 		
Ashish25/hi_hglt_col_book																Empty Repo: Ashish25/hi_hglt_col_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hglt_col_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hglt_jhn_book		99	en	v0.24	100	en	v0.24	100	en	v60_Door43-Catalog	v0.24	2022-07-17T11:04:16.999Z	3.2.0	7	unmatched tn checks found, 		
Ashish25/hi_hglt_jud_book		0	en	v0.23	0	en	v0.23	0	en	v58	v0.23	2022-04-04T05:23:26.580Z	3.1.0	7			
Ashish25/hi_hglt_mrk_book		44	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-02-12T11:06:12.133Z	3.4.0	8			
Ashish25/hi_hglt_neh_book																Empty Repo: Ashish25/hi_hglt_neh_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hglt_neh_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hglt_phm_book																Empty Repo: Ashish25/hi_hglt_phm_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hglt_phm_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hglt_php_book																Empty Repo: Ashish25/hi_hglt_php_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hglt_php_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_1co_book		0	en	v0.29	100	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2022-12-19T09:14:29.896Z	3.4.0	8			
Ashish25/hi_hgst_1jn_book																Empty Repo: Ashish25/hi_hgst_1jn_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_1jn_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_2co_book		100	en	v0.32	99	en	v0.32	100	en	v72_unfoldingWord	v0.30	2023-08-03T07:21:18.055Z	3.4.0	8	unmatched tn checks found, 		
Ashish25/hi_hgst_2pe_book																Empty Repo: Ashish25/hi_hgst_2pe_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_2pe_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_2th_book		100	en	v0.29	100	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2023-03-02T08:26:35.029Z	3.4.0	8			
Ashish25/hi_hgst_ezr_book																Empty Repo: Ashish25/hi_hgst_ezr_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_ezr_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_jud_book																Empty Repo: Ashish25/hi_hgst_jud_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_jud_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_luk_book																Empty Repo: Ashish25/hi_hgst_luk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_luk_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_mrk_book		85	en	v0.30	0			0				2023-08-16T08:59:48.086Z	3.4.0	8			
Ashish25/hi_hgst_phm_book																Empty Repo: Ashish25/hi_hgst_phm_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_phm_book/archive/master.zip: Download did not succeed, code 404	
Ashish25/hi_hgst_php_book																Empty Repo: Ashish25/hi_hgst_php_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashish25/hi_hgst_php_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_glt_1pe_book		100	en	v0.27	100	en	v0.27	100	en	v66_Door43-Catalog	v0.30	2022-09-16T06:25:05.287Z	3.4.0	8			
Ashu_07/hi_glt_2co_book		100	en	v0.32	100	en	v0.32	98	en	v71_unfoldingWord	v0.30	2023-08-22T07:40:59.821Z	3.4.0	8	unmatched tn checks found, 		
Ashu_07/hi_gst_1pe_book		100	en	v0.30	0	en		0	en	v60_Door43-Catalog	v0.24	2022-10-11T20:51:39.465Z	3.4.0	8			
Ashu_07/hi_gst_mrk_book		0	en	v0.32	60	en	v0.32	99	en	v74_unfoldingWord	v0.30	2023-07-28T15:47:30.293Z	3.4.0	8			
Ashu_07/hi_hglt_1co_book		100	en	v0.30	0	en		1	en	v65_Door43-Catalog	v0.29	2022-11-29T11:03:45.508Z	3.4.0	8			
Ashu_07/hi_hglt_2th_book		100	en	v0.30	0			0				2022-12-23T17:14:14.160Z	3.4.0	8			
Ashu_07/hi_hglt_jas_book																Empty Repo: Ashu_07/hi_hglt_jas_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hglt_jas_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hglt_mrk_book		100	en	v0.32	99	en	v0.32	99	en	v71_unfoldingWord	v0.30	2023-02-12T11:06:12.133Z	3.4.0	8			
Ashu_07/hi_hgst_1co_book		72	en	v0.30	28	en	v0.29	25	en	v65_Door43-Catalog	v0.29	2022-12-19T09:14:29.896Z	3.4.0	8			
Ashu_07/hi_hgst_1pe_book		100	en	v0.24	0	en		0	en	v66_Door43-Catalog	v0.30	2022-10-11T20:38:12.985Z	3.4.0	8			
Ashu_07/hi_hgst_2co_book		100	en	v0.32	99	en	v0.30	67	en	v71_unfoldingWord	v0.30	2023-08-03T07:21:18.055Z	3.4.0	8	unmatched tn checks found, 		
Ashu_07/hi_hgst_2pe_book																Empty Repo: Ashu_07/hi_hgst_2pe_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_2pe_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hgst_col_book																Empty Repo: Ashu_07/hi_hgst_col_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_col_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hgst_jas_book																Empty Repo: Ashu_07/hi_hgst_jas_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_jas_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hgst_jhn_book		99	en	v0.30	99	en	v0.30	99	en	v66_Door43-Catalog	v0.30	2022-06-26T14:53:13.469Z	3.4.0	8			
Ashu_07/hi_hgst_jud_book																Empty Repo: Ashu_07/hi_hgst_jud_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_jud_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hgst_luk_book																Empty Repo: Ashu_07/hi_hgst_luk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_luk_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hgst_phm_book																Empty Repo: Ashu_07/hi_hgst_phm_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_phm_book/archive/master.zip: Download did not succeed, code 404	
Ashu_07/hi_hgst_php_book																Empty Repo: Ashu_07/hi_hgst_php_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/Ashu_07/hi_hgst_php_book/archive/master.zip: Download did not succeed, code 404	
BCS_India/hi_glt_2co_book		100	en	v0.32	100	en	v0.32	100	en	v71_unfoldingWord	v0.30	2023-08-22T07:40:59.821Z	3.4.0	8	unmatched tn checks found, 		
BCS_India/hi_hglt_1jn_book	2023-09-19T17:18:08.123Z	100	en	v0.22	100	en	v0.22	98	en	v54	v0.22	2021-11-16T16:08:11.938Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
BCS_India/hi_hglt_1ti_book	2023-09-19T17:18:08.123Z	100	en	v0.18	100	en	v0.18	99	en	v44	v0.18	2020-12-02T15:59:08.789Z	3.0.1	7	duplicate tn selections found, duplicate tn migrations found, unmatched tn checks found, 		
BCS_India/hi_hglt_3jn_book	2023-09-19T17:18:08.123Z	100	en	v0.16	100	en	v0.16	100	en	v36	v0.15	2020-03-26T15:50:57.948Z	3.0.1	7			
BCS_India/hi_hglt_eph_book	2023-09-19T17:18:08.123Z	100	en	v0.18	100	en	v0.18	99	en	v44	v0.18	2020-11-27T04:44:33.468Z	3.0.1	7	unmatched tn checks found, 		
BCS_India/hi_hglt_est_book	2023-09-19T17:18:08.123Z	100	en	v2.1.17	100	en	v2.1.17	100	en	v44	v2.1.17	2020-12-10T07:00:39.013Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
BCS_India/hi_hglt_jas_book	2023-09-19T17:18:08.123Z	100	en	v0.22	0	en	v0.22	0	en	v54	v0.22	2021-10-28T07:20:01.114Z	3.0.1	7			
BCS_India/hi_hglt_luk_book																Empty Repo: BCS_India/hi_hglt_luk_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/BCS_India/hi_hglt_luk_book/archive/master.zip: Download did not succeed, code 404	
BCS_India/hi_hglt_mrk_book		100	en	v0.32	99	en	v0.32	99	en	v72_unfoldingWord	v0.30	2023-02-12T11:06:12.133Z	3.4.0	8			
BCS_India/hi_hglt_neh_book	2023-09-19T17:18:08.123Z	99	en	v2.1.19	94	en	v2.1.19	94	en	v47	v2.1.19	2021-09-17T06:01:55.322Z	3.0.1	7	unmatched tn checks found, 		
BCS_India/hi_hglt_tit_book	2023-09-19T17:18:08.123Z	100	en	v0.14	100	en	v0.14	94	en	v36	v0.15	2020-03-26T15:41:00.350Z	3.0.1	7	unmatched tn checks found, 		
BCS_India/hi_hgst_1ti_book	2023-09-19T17:18:08.123Z	100	en	v0.18	100	en	v0.18	99	en	v44	v0.18	2020-12-09T13:31:10.943Z	3.0.1	7	unmatched tn checks found, 		
BCS_India/hi_hgst_eph_book	2023-09-19T17:18:08.123Z	100	en	v0.18	100	en	v0.18	99	en	v44	v0.18	2021-01-05T05:27:44.026Z	3.0.1	7	unmatched tn checks found, 		
BCS_India/hi_hgst_est_book	2023-09-19T17:18:08.123Z	100	en	v2.1.17	100	en	v2.1.17	100	en	v44	v2.1.17	2020-12-01T05:34:30.462Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
BCS_India/hi_hgst_jas_book	2023-09-19T17:18:08.123Z	100	en	v0.22	0		v0.22	0				2021-11-17T06:50:42.980Z	3.0.1	7			
BCS_India/hi_hgst_oba_book	2023-09-19T17:18:08.123Z	100	en	v2.1.15	100	en	v2.1.15	71	en	v54	v2.1.23	2021-07-22T08:13:55.337Z	3.0.1	7	duplicate tn selections found, duplicate tn migrations found, 		
BCS_India/hi_hgst_rut_book	2023-09-19T17:18:08.123Z	100	en	v2.1.16	100	en	v2.1.16	100	en	v39	v2.1.16	2020-10-08T10:01:09.159Z	3.0.1	7	unmatched tn checks found, 		
BCS_India/hi_iev_1ch_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-07-23T06:43:09.987Z	2.1.1	7			
BCS_India/hi_iev_1co_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-10T04:02:28.543Z	3.0.0	7			
BCS_India/hi_iev_1ki_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	en		0				2020-07-17T11:27:33.587Z	2.1.1	7			
BCS_India/hi_iev_1sa_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-06-27T17:21:55.627Z	2.1.1	7			
BCS_India/hi_iev_2ch_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-08-01T08:51:26.145Z	2.1.1	7			
BCS_India/hi_iev_2co_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-13T04:31:00.581Z	3.0.0	7			
BCS_India/hi_iev_2sa_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-07-15T11:25:39.920Z	2.1.1	7			
BCS_India/hi_iev_act_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-05T05:08:51.501Z	3.0.0	7			
BCS_India/hi_iev_amo_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-07T11:56:41.247Z	2.1.1	7			
BCS_India/hi_iev_dan_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-05-26T05:05:09.050Z	2.1.1	7			
BCS_India/hi_iev_deu_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-05-30T06:08:58.426Z	2.1.1	7			
BCS_India/hi_iev_ecc_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-05-20T11:28:08.793Z	2.1.1	7			
BCS_India/hi_iev_est_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	en		0				2020-08-12T07:44:45.172Z	2.1.1	7			
BCS_India/hi_iev_ezr_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	en		0	en	v26	v2.1.11	2020-08-06T16:26:43.520Z	2.1.1	7			
BCS_India/hi_iev_hab_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-03T07:16:38.431Z	2.1.1	7			
BCS_India/hi_iev_hag_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-03T10:55:34.185Z	2.1.1	7			
BCS_India/hi_iev_heb_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-12T11:40:50.547Z	3.0.0	7			
BCS_India/hi_iev_hos_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-08-31T14:31:56.347Z	2.1.1	7			
BCS_India/hi_iev_jdg_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	en		0				2020-06-10T06:51:47.819Z	2.1.1	7			
BCS_India/hi_iev_jol_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0	en	v26	v2.1.11	2020-09-07T09:37:27.845Z	2.1.1	7			
BCS_India/hi_iev_jon_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0	en	v26	v2.1.11	2020-09-02T10:22:15.471Z	2.1.1	7			
BCS_India/hi_iev_lam_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-05-23T05:51:58.401Z	2.1.1	7			
BCS_India/hi_iev_lev_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-08T08:59:44.492Z	2.1.1	7			
BCS_India/hi_iev_mal_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	hi		0				2020-09-07T10:46:12.287Z	2.1.1	7			
BCS_India/hi_iev_mic_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	hi		0				2020-09-02T16:12:45.581Z	2.1.1	7			
BCS_India/hi_iev_nam_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-03T06:31:48.873Z	2.1.1	7			
BCS_India/hi_iev_neh_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0	en		0	en	v26	v2.1.11	2020-08-08T05:46:46.947Z	2.1.1	7			
BCS_India/hi_iev_oba_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0	en	v26	v2.1.11	2020-09-02T09:54:42.409Z	2.1.1	7			
BCS_India/hi_iev_psa_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-08-13T07:07:28.774Z	2.1.1	7			
BCS_India/hi_iev_rev_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0			0				2020-10-12T06:08:13.728Z	3.0.0	7			
BCS_India/hi_iev_rom_book	2023-09-19T17:18:08.123Z	100	en	v0.13	0	en		0	en	v32	v0.13	2020-10-14T05:19:40.735Z	3.0.0	7			
BCS_India/hi_iev_sng_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-05-22T06:01:07.441Z	2.1.1	7			
BCS_India/hi_iev_zec_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-04T05:45:21.431Z	2.1.1	7			
BCS_India/hi_iev_zep_book	2023-09-19T17:18:08.123Z	100	en	v2.1.11	0			0				2020-09-03T09:55:31.366Z	2.1.1	7			
BCS_India/hi_irv_1pe_book	2023-09-19T17:18:08.123Z	99	en		0	en		0	en			2019-11-22T06:13:34.987Z	2.0.0	7			
BCS_India/hi_irv_1sa_book	2023-09-19T17:18:08.123Z	59	en		0			0				2020-01-31T10:53:48.978Z	2.1.0	7			
BCS_India/hi_irv_2ki_book	2023-09-19T17:18:08.123Z	50	en		0			0				2020-01-29T09:37:05.471Z	2.1.0	7			
BCS_India/hi_irv_eph_book	2023-09-19T17:18:08.123Z	100	en		0			0	en			2019-11-22T07:33:11.970Z	2.0.0	7			
BCS_India/hi_irv_rev_book	2023-09-19T17:18:08.123Z	50	en	v0.12	0			0				2020-05-21T05:24:43.397Z	2.1.1	7			
BCS_India/hi_irv_rom_book	2023-09-19T17:18:08.123Z	67	en	v0.12	0	en		0	en	v26	v0.12	2020-05-21T05:01:21.300Z	2.1.1	7			
BCS_India/hi_irv_tit_book	2023-09-19T17:18:08.123Z	100	en		0			0				2019-12-06T06:12:48.584Z	2.0.0	7			
benjore/hi_jmjp_jas_book	2023-09-19T17:18:08.123Z	99			26			0				2018-11-30T14:47:17.649Z		7			
binu.alexander/hi_act_text_reg		0			0			0									
bspidel/hi_old_tit_book	2023-09-19T17:18:08.123Z	6			0			0				2018-03-15T04:52:25.338Z		6			
bspidel/hi_oldq_tit_book																Empty Repo: bspidel/hi_oldq_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/bspidel/hi_oldq_tit_book/archive/master.zip: Download did not succeed, code 404	
ElsyLambert/hi_irv_act_book	2023-09-19T17:18:08.123Z	99	en		0	en		0	en			2019-12-16T17:13:01.470Z	2.1.0	7			
ElsyLambert/hi_irv_luk_book	2023-09-19T17:18:08.123Z	99	en		0	en		0	en			2020-01-15T09:54:07.830Z	2.0.0	7			
ElsyLambert/hi_reg_tit_book	2023-09-19T17:18:08.123Z	0	en		0	hi		0				2019-09-10T15:41:02.115Z	2.0.0	7			
hindprakash/hi_tit_text_reg		0			4			0									
India_BCS/hi_hglt_1ti_book	2023-09-19T17:18:08.123Z	100	en	v0.16	100	en	v0.17	99	en	v39	v0.17	2020-12-02T15:59:08.789Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
India_BCS/hi_hglt_3jn_book	2023-09-19T17:18:08.123Z	100	en	v0.12	100	en	v0.12	100	en	v26	v0.12	2020-03-26T15:50:57.948Z	2.1.1	7	unmatched tn checks found, 		
India_BCS/hi_hglt_eph_book	2023-09-19T17:18:08.123Z	100	en	v0.16	100	en	v0.16	99	en	v39	v0.17	2020-11-27T04:44:33.468Z	3.0.1	7	unmatched tn checks found, 		
India_BCS/hi_hglt_est_book	2023-09-19T17:18:08.123Z	100	en	v2.1.16	100	en	v2.1.16	100	en	v39	v2.1.16	2020-12-10T07:00:39.013Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
India_BCS/hi_hglt_jon_book	2023-09-19T17:18:08.123Z	100	en	v2.1.16	100	en	v2.1.16	98	en	v39	v2.1.16	2021-01-19T17:38:26.102Z	3.0.1	7			
India_BCS/hi_hglt_rut_book	2023-09-19T17:18:08.123Z	99	en	v2.1.11	0			0	en	v26	v2.1.11	2020-05-04T09:11:49.582Z	2.1.1	7			
India_BCS/hi_hglt_tit_book	2023-09-19T17:18:08.123Z	100	en	v0.12	100	en	v0.12	100	en	v30	v0.12	2020-03-26T15:41:00.350Z	2.1.1	7	unmatched tn checks found, 		
India_BCS/hi_hgst_1ti_book	2023-09-19T17:18:08.123Z	100	en	v0.14	100	en	v0.17	99	en	v39	v0.17	2020-12-09T13:31:10.943Z	3.0.1	7	unmatched tn checks found, 		
India_BCS/hi_hgst_3jn_book	2023-09-19T17:18:08.123Z	100	en	v0.12	100	en	v0.12	100	en	v33	v0.14	2020-06-02T06:03:16.122Z	3.0.1	7			
India_BCS/hi_hgst_eph_book	2023-09-19T17:18:08.123Z	100	en	v0.14	100	en	v0.17	98	en	v39	v0.17	2021-01-05T05:27:44.026Z	3.0.1	7	unmatched tn checks found, 		
India_BCS/hi_hgst_est_book	2023-09-19T17:18:08.123Z	100	en	v2.1.16	100	en	v2.1.16	100	en	v39	v2.1.16	2020-12-01T05:34:30.462Z	3.0.1	7	duplicate tn migrations found, unmatched tn checks found, 		
