Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
pjoakes/en_ust_jon_book	2021-12-22T12:50:20.216Z	100	en		0			0	en			2020-03-03T14:19:12.007Z	2.1.0	7			
pjoakes/en_ust_jos_book	2021-12-22T12:50:20.216Z	100			0			0				2019-05-01T21:23:21.766Z		7			
pjoakes/en_ust_jud_book	2021-12-22T12:50:20.216Z	23			0			0				2018-07-25T20:43:23.945Z		5			
pjoakes/en_ust_lev_book	2021-12-22T12:50:20.216Z	2			0			0				2019-08-13T16:23:54.774Z	1.1.4	7			
pjoakes/en_ust_luk_book	2021-12-22T12:50:20.216Z	99	en	v0.12	0	en	v0.12	0	en	v28	v0.12	2020-02-05T22:13:43.796Z	2.1.2	7			
pjoakes/en_ust_mrk_book	2021-12-22T12:50:20.216Z	52			0			0				2018-08-10T19:37:09.499Z		7			
pjoakes/en_ust_neh_book	2021-12-22T12:50:20.216Z	100	en	v2.1.15	0			0	en	v33	v2.1.15	2020-10-20T14:52:46.093Z	3.0.0	7			
pjoakes/en_ust_num_book	2021-12-22T12:50:20.216Z	17	en		0			0				2019-09-04T13:50:47.341Z	2.0.0	7			
pjoakes/en_ust_oba_book	2021-12-22T12:50:20.216Z	100	en	v2.1.17	0			0	en	v44	v2.1.17	2021-03-08T17:46:51.415Z	3.0.1	7			
pjoakes/en_ust_phm_book	2021-12-22T12:50:20.216Z	100			0			0				2018-07-25T12:26:42.888Z		7			
pjoakes/en_ust_pro_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-11-20T22:36:49.971Z	2.0.0	7			
pjoakes/en_ust_psa_book	2021-12-22T12:50:20.216Z	0	en		0			0				2020-03-09T22:45:31.109Z	2.1.0	7			
pjoakes/en_ust_rut_book	2021-12-22T12:50:20.216Z	98	en		0			0	en			2020-01-31T23:03:01.712Z	2.1.0	7			
pjoakes/en_ust_tit_book	2021-12-22T12:50:20.216Z	100	en	v0.12	96	en	v0.12	80	en	v30	v0.12	2019-07-08T14:18:07.017Z	2.1.2	7	unmatched tn checks found, 		
pjoakes/old_en_ult_rut_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-06-11T19:35:14.527Z	2.0.0	7			
pjoakes/old_en_ust_1ti_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-14T20:18:50.883Z		7			
pjoakes/old_en_ust_2ti_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-19T13:20:47.224Z		6			
pjoakes/old_en_ust_3jn_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-07-08T14:27:03.957Z	2.0.0	7			
pjoakes/old_en_ust_eph_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-18T19:11:55.058Z		7			
pjoakes/old_en_ust_est_book	2021-12-22T12:50:20.216Z	0			0			0				2019-05-01T21:20:30.728Z	1.1.4	7			
pjoakes/old_en_ust_jonah_book	2021-12-22T12:50:20.216Z	0			0			0				2019-06-26T13:22:29.928Z	1.1.4	7			
pjoakes/old_en_ust_rut_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-08-07T19:18:34.776Z	2.0.0	7			
pjoakes/old_en_ust_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2018-03-02T17:53:27.178Z		7			
Pradeep_Kaki/en_ust_2ti_book	2021-12-22T12:50:20.216Z	99	en	v0.21	0			0				2021-08-14T13:14:39.338Z	3.0.0	7			
qa1/en_ulb_tit_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-12-04T18:45:15.807Z	2.0.0	7			
qa1/en_ult_3jn_book	2021-12-22T12:50:20.216Z	88	en		100	en		100	en			2019-08-01T15:14:39.307Z	2.1.0	7			
qa1/en_ult_luk_book	2021-12-22T12:50:20.216Z	100	en		6	en		0	en			2019-06-13T15:16:21.716Z	2.0.0	7			
qa11/en_ult_2jn_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2019-12-04T19:03:53.952Z	2.0.0	7			
qa98/en_ult_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2019-04-04T21:11:14.814Z		7			
qa99/en_aaa_tit_book	2021-12-22T12:50:20.216Z	6			0			0				2018-08-23T14:56:01.311Z		6			
qa99/en_aaaa_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-12-18T01:44:02.619Z	2.1.0	7			
qa99/en_bbbb_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-12-18T01:44:02.619Z	2.1.0	7			
qa99/en_edit_tit_book	2021-12-22T12:50:20.216Z	98			0			0				2019-01-15T20:59:30.361Z		7			
qa99/en_five_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: qa99/en_five_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/qa99/en_five_tit_book/archive/master.zip: Download did not succeed, code 404	
qa99/en_full_tit_book	2021-12-22T12:50:20.216Z	100			7			0				2019-01-15T20:38:39.738Z		7			
qa99/en_locl_gal_book	2021-12-22T12:50:20.216Z	1			0			0				2018-12-10T16:17:58.452Z		7			
qa99/en_numb_gal_book	2021-12-22T12:50:20.216Z	1			0			0				2019-01-08T20:16:40.657Z		7			
qa99/en_old_gen_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T16:05:02.249Z		7			
qa99/en_oldg_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-03-11T13:56:34.259Z		7			
qa99/en_onln_gal_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T16:13:37.673Z		7			
qa99/en_prc_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: qa99/en_prc_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/qa99/en_prc_tit_book/archive/master.zip: Download did not succeed, code 404	
qa99/en_prct_tit_book	2021-12-22T12:50:20.216Z	4			99			0				2018-03-15T21:51:47.555Z		6			
qa99/en_rset_gal_book	2021-12-22T12:50:20.216Z	1			0			0				2019-01-08T20:26:09.905Z		7			
qa99/en_tess_rut_book	2021-12-22T12:50:20.216Z															Empty Repo: qa99/en_tess_rut_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/qa99/en_tess_rut_book/archive/master.zip: Download did not succeed, code 404	
qa99/en_test_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-03-08T04:25:14.008Z		7			
qa99/en_test_gen_book	2021-12-22T12:50:20.216Z	0			0			0				2018-11-14T19:04:59.170Z		7			
qa99/en_test_tit_book	2021-12-22T12:50:20.216Z	2			8			0				2018-10-24T13:03:50.544Z		7			
qa99/en_ulb_gal_book	2021-12-22T12:50:20.216Z															Empty Repo: qa99/en_ulb_gal_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/qa99/en_ulb_gal_book/archive/master.zip: Download did not succeed, code 404	
qa99/en_ulb_gen_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T15:59:41.729Z		7			
qa99/en_ulb_psa_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T16:01:18.189Z		7			
qa99/en_ult_1pe_book	2021-12-22T12:50:20.216Z	97			0			0				2018-06-20T16:23:42.037Z		6			
qa99/en_ult_1th_book	2021-12-22T12:50:20.216Z	0			0			0				2019-05-14T21:04:29.464Z	1.1.4	7			
qa99/en_ult_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-03-08T15:53:55.393Z		7			
qa99/en_ult_eph_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T14:54:45.985Z		7			
qa99/en_ult_gal_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T16:13:37.673Z		7			
qa99/en_ult_rom_book	2021-12-22T12:50:20.216Z	0			0			0				2018-12-10T20:41:40.116Z		7			
qa99/en_ult_tit_book	2021-12-22T12:50:20.216Z	0	en	v0.14	0	en	v0.14	0				2020-10-09T22:20:08.365Z	3.0.1	7			
qa99/en_ulta_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: qa99/en_ulta_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/qa99/en_ulta_tit_book/archive/master.zip: Download did not succeed, code 404	
qa99/en_ultt_rut_book	2021-12-22T12:50:20.216Z	100			0			0				2019-04-11T15:47:04.751Z		7			
qa99/en_uult_rut_book	2021-12-22T12:50:20.216Z															Empty Repo: qa99/en_uult_rut_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/qa99/en_uult_rut_book/archive/master.zip: Download did not succeed, code 404	
qa99/en_yyyy_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-08-23T20:52:29.425Z		6			
rba/en_kjv_mat_book	2021-12-22T12:50:20.216Z	100			0			0						6			
richmahn/en_aaa_act_book	2021-12-22T12:50:20.216Z	100			0			0				2018-06-08T20:16:01.266Z		5			
richmahn/en_aaa_tit_book	2021-12-22T12:50:20.216Z	6			1			0				2017-10-13T12:39:09.311Z		6			
richmahn/en_aaaa_act_book	2021-12-22T12:50:20.216Z	100			0			0				2018-06-08T20:16:01.266Z		5			
richmahn/en_aaaa_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
richmahn/en_aab_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-26T23:05:40.612Z		6			
richmahn/en_abb_act_book	2021-12-22T12:50:20.216Z	100			0			0				2018-06-08T20:16:01.266Z		6			
richmahn/en_rich_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2017-10-13T12:39:09.311Z					
richmahn/en_ult_1ti_book	2021-12-22T12:50:20.216Z	100	en	v0.13	95	en	v0.13	0	en	v32	v0.13	2020-07-28T15:22:29.982Z	3.0.0	7			
richmahn/en_ult_act_book	2021-12-22T12:50:20.216Z															Empty Repo: richmahn/en_ult_act_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/richmahn/en_ult_act_book/archive/master.zip: Download did not succeed, code 404	
richmahn/en_ult_gen_book	2021-12-22T12:50:20.216Z	0	en		0			0				2019-08-22T17:16:41.320Z	2.0.0	7			
richmahn/en_ult_heb_book	2021-12-22T12:50:20.216Z	0			0			0				2018-10-19T17:01:13.929Z		6			
richmahn/en_ult_rev_book	2021-12-22T12:50:20.216Z	100			0			0				2019-06-13T15:54:18.611Z	1.1.4	7			
richmahn/en_ult_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2018-04-23T21:53:45.767Z		6			
richmahn/en_ult_tit_book_rich	2021-12-22T12:50:20.216Z	100	en		95	en		94	en			2019-06-13T15:45:09.790Z	2.0.0	7	unmatched tn checks found, 		
richmahn/en_ulta_1sa_book	2021-12-22T12:50:20.216Z	98	en	v2.1.14	0	hi		0				2021-01-13T13:20:47.492Z	3.0.0	7			
richmahn/en_ulta_act_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2019-06-13T15:19:59.954Z	2.1.0	7			
richmahn/en_ulta_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2017-10-13T12:39:09.311Z					
richmahn/en_ultb_1sa_book	2021-12-22T12:50:20.216Z	98	en	v2.1.15	0	hi		0				2021-01-25T04:37:57.523Z	3.0.1	7			
richmahn/en_ultc_act_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2019-06-13T15:19:59.954Z	2.1.0	7			
richmahntest/en_aaab_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-04-04T21:11:14.814Z	2.0.0	7			
richqa/en_ult_2ti_book	2021-12-22T12:50:20.216Z															Empty Repo: richqa/en_ult_2ti_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/richqa/en_ult_2ti_book/archive/master.zip: Download did not succeed, code 404	
richqa/en_ust_php_book	2021-12-22T12:50:20.216Z	100	en	v0.21	0			1	en	v33	v0.14	2021-08-20T14:46:20.753Z	3.0.1	7			
RichTestOrg/en_ult_jos_book	2021-12-22T12:50:20.216Z	100	en		0	en		0				2019-06-13T15:59:21.446Z	2.0.0	7			
RixonReji0401/en_ust_oba_book	2021-12-22T12:50:20.216Z															Empty Repo: RixonReji0401/en_ust_oba_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/RixonReji0401/en_ust_oba_book/archive/master.zip: Download did not succeed, code 404	
RobH/en_ult_rev_book	2021-12-22T12:50:20.216Z	71			0			0				2018-06-29T13:23:05.062Z		6			
RobH/en_ust_1jn_book	2021-12-22T12:50:20.216Z	97			0			0				2018-08-01T18:15:32.347Z		7			
RobH/en_ust_1sa_book	2021-12-22T12:50:20.216Z	94	en		0			0				2019-09-12T02:30:22.480Z	2.1.0	7			
RobH/en_ust_ecc_book	2021-12-22T12:50:20.216Z	95	en	v2.1.13	0			0				2020-03-19T02:27:49.029Z	2.1.2	7			
RobH/en_ust_jdg_book	2021-12-22T12:50:20.216Z	100	en		0			0				2019-06-12T21:38:31.827Z	2.0.0	7			
RobH/en_ust_jhn_book	2021-12-22T12:50:20.216Z	98			0			0				2018-08-10T23:31:23.469Z		7			
RobH/en_ust_mrk_book	2021-12-22T12:50:20.216Z	97			0			0				2018-08-10T19:37:09.499Z		7			
royalsix/en_abc_1pe_book	2021-12-22T12:50:20.216Z	0			0			0				2018-05-10T13:43:12.594Z		6			
royalsix/en_adja_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2019-03-21T18:35:46.598Z		7			
royalsix/en_ajdl_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: royalsix/en_ajdl_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/royalsix/en_ajdl_tit_book/archive/master.zip: Download did not succeed, code 404	
royalsix/en_hih_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-18T19:09:56.773Z		6			
royalsix/en_hil_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-18T19:09:56.773Z		6			
royalsix/en_jay_2ti_book	2021-12-22T12:50:20.216Z	100			3			0				2018-12-12T21:04:26.230Z		7			
royalsix/en_jay_phm_book	2021-12-22T12:50:20.216Z	0			0			0				2018-05-10T13:43:12.594Z		6			
royalsix/en_mcb_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: royalsix/en_mcb_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/royalsix/en_mcb_tit_book/archive/master.zip: Download did not succeed, code 404	
royalsix/en_mct_tit_book	2021-12-22T12:50:20.216Z	0			0			6				2017-10-13T12:39:09.311Z		7			
royalsix/en_mcx_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: royalsix/en_mcx_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/royalsix/en_mcx_tit_book/archive/master.zip: Download did not succeed, code 404	
royalsix/en_mcz_tit_book	2021-12-22T12:50:20.216Z	0			0			6				2017-10-13T12:39:09.311Z		7			
royalsix/en_one_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2018-07-18T19:11:58.332Z		6			
royalsix/en_ppaa_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2019-03-21T18:35:46.598Z		7			
royalsix/en_reg_gal_book	2021-12-22T12:50:20.216Z	0	en		0	en		0	en			2019-01-09T20:49:23.734Z	2.0.0	7			
royalsix/en_test_phm_book	2021-12-22T12:50:20.216Z	88			0			0				2019-06-27T19:44:29.512Z	1.2.0	7			
royalsix/en_ult_rev_book	2021-12-22T12:50:20.216Z	99			0			0				2019-06-13T15:54:18.611Z	1.2.0	7			
royalsix/en_ult_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2019-05-15T21:50:31.770Z	1.2.0	7			
RoyalSix1/en_hid_tit_book	2021-12-22T12:50:20.216Z	0			1			0				2018-06-06T20:22:06.427Z		6			
Samuel_Kim/en_ulb_3jn_book	2021-12-22T12:50:20.216Z	7	en	v0.19	0	en		0	en	v45	v0.19	2021-05-02T05:03:11.841Z	3.0.1	7			
scottpbayer/en_ult_mic_book	2021-12-22T12:50:20.216Z	49			0			0				2019-07-25T16:57:10.793Z	1.1.4	7			
stephenwunrow/en_ust_col_book		100	en	v0.22	0	en	v0.22	0	en	v53	v0.22	2021-09-29T21:05:37.472Z	3.0.2	7			
sunilkasbe/en_ust_jas_book	2021-12-22T12:50:20.216Z	97	en	v0.22	0			0				2021-10-25T07:06:30.964Z	3.0.1	7			
SuzannaSmith/en_ult_1sa_book	2021-12-22T12:50:20.216Z	21	en		0			0				2019-07-18T12:52:00.503Z	2.1.0	7			
TANUJA.G/en_glt_luk_book	2021-12-22T12:50:20.216Z	99	en	v0.22	0			0	en	v54	v0.22	2021-10-25T14:52:18.892Z	3.0.1	7			
tc0.10.1/en_done_mrk_book	2021-12-22T12:50:20.216Z	3			0			0				2018-09-27T13:33:29.144Z		6			
tc0.10.1/en_dten_mrk_book	2021-12-22T12:50:20.216Z	3			0			0				2018-09-27T13:33:29.144Z		6			
tc0.10.1/en_dten_tit_book	2021-12-22T12:50:20.216Z	80			1			0				2018-09-27T15:10:03.271Z		6			
tc0.10.1/en_ult_mat_book	2021-12-22T12:50:20.216Z															Empty Repo: tc0.10.1/en_ult_mat_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc0.10.1/en_ult_mat_book/archive/master.zip: Download did not succeed, code 404	
tc0.10.1/en_ult_mrk_book	2021-12-22T12:50:20.216Z	2			0			0				2018-09-27T13:33:29.144Z		7			
tc0.10.1/en_ult_tit_book	2021-12-22T12:50:20.216Z	80			1			0				2018-09-27T15:10:03.271Z		7			
tc0.8.1/en_abc_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc0.8.1/en_abc_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc0.8.1/en_abc_tit_book/archive/master.zip: Download did not succeed, code 404	
tc0.8.1/en_eig_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc0.8.1/en_eig_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc0.8.1/en_eig_tit_book/archive/master.zip: Download did not succeed, code 404	
tc0.8.1/en_eigh_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc0.8.1/en_eigh_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc0.8.1/en_eigh_tit_book/archive/master.zip: Download did not succeed, code 404	
tc0.8.1/en_test_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc0.8.1/en_test_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc0.8.1/en_test_tit_book/archive/master.zip: Download did not succeed, code 404	
tc0.8.1/en_uuu_php_book	2021-12-22T12:50:20.216Z	0			0			0				2018-09-27T00:28:24.594Z		7			
tc0.8.1/en_zzz_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc0.8.1/en_zzz_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc0.8.1/en_zzz_tit_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_aaa_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2018-08-23T14:56:01.311Z		6			
tc01/en_abcd_tit_book	2021-12-22T12:50:20.216Z	0	en	v0.13	0	hi	v0.13	0	hi	v13.8	v0.8	2020-07-29T20:35:12.477Z	3.0.0	7			
tc01/en_alck_tit_book	2021-12-22T12:50:20.216Z	94			0			0				2018-07-27T14:02:12.487Z	2.0.0	7			
tc01/en_algn_eph_book	2021-12-22T12:50:20.216Z	0			0			0				2019-07-24T13:16:44.456Z	2.0.0	7			
tc01/en_algn_tit_book	2021-12-22T12:50:20.216Z	0			0			0				2019-07-19T15:48:26.291Z	2.0.0	7			
tc01/en_all_tit_book	2021-12-22T12:50:20.216Z	100	en	v0.12	0			1	en	v32	v0.13	2020-05-26T15:58:45.243Z	3.0.0	7			
tc01/en_allb_tit_book	2021-12-22T12:50:20.216Z	100	en	v0.12	0			1	en	v32	v0.13	2020-05-26T15:58:45.243Z	3.0.0	7			
tc01/en_bbbb_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_cct_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_cct_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_cct_tit_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_clt_tit_book	2021-12-22T12:50:20.216Z	98			0			0				2019-06-13T15:51:23.651Z	1.2.0	7			
tc01/en_dddd_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_dddx_tit_book	2021-12-22T12:50:20.216Z	100	en		0			1	en			2020-05-16T00:12:03.181Z	2.2.0	7	unmatched tn checks found, 		
tc01/en_dual_act_book	2021-12-22T12:50:20.216Z	99			1			0				2019-03-19T00:02:07.087Z		7			
tc01/en_edit_1co_book	2021-12-22T12:50:20.216Z	99	en		0	en		0				2020-02-06T18:14:59.763Z	2.1.0	7			
tc01/en_edit_mat_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_edit_mat_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_edit_mat_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_edit_phm_book	2021-12-22T12:50:20.216Z	81	en		8	en		32	en			2019-07-18T17:27:45.693Z	2.2.0	7	unmatched tn checks found, 		
tc01/en_eeee_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_fff_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-07-23T20:50:17.848Z	3.0.0	7			
tc01/en_ffff_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_full_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2019-01-28T20:38:35.600Z		7			
tc01/en_gggg_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-10-12T20:28:25.101Z	3.0.1	7			
tc01/en_lary_tit_book	2021-12-22T12:50:20.216Z	100	en		98	en		97	en			2020-01-29T20:08:31.157Z	2.1.0	7	unmatched tn checks found, 		
tc01/en_logn_tit_book	2021-12-22T12:50:20.216Z	0	en		0	en		0				2019-12-03T15:07:59.817Z	2.1.0	7			
tc01/en_mine_mat_book	2021-12-22T12:50:20.216Z	99			0			0				2019-05-22T16:56:54.015Z	1.1.4	7			
tc01/en_mstr_gal_book	2021-12-22T12:50:20.216Z	99			0			0				2019-01-22T16:33:21.820Z		7			
tc01/en_new_1pe_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_new_1pe_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_new_1pe_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_new_heb_book	2021-12-22T12:50:20.216Z	0	en		1	en		2	en			2019-08-06T16:00:14.624Z	2.0.0	7			
tc01/en_new_phm_book	2021-12-22T12:50:20.216Z	73	en		2	en		20	en			2019-07-18T17:27:45.693Z	2.0.0	7			
tc01/en_newl_rev_book	2021-12-22T12:50:20.216Z	100	en		0			0	en			2020-02-10T20:15:39.088Z	2.2.0	7			
tc01/en_news_php_book	2021-12-22T12:50:20.216Z	0	en		0	en		0	en	v26	v0.12	2017-09-20T18:41:22.960Z	2.2.0	7			
tc01/en_numb_gal_book	2021-12-22T12:50:20.216Z	1			0			0				2019-01-08T20:16:40.657Z		7			
tc01/en_nums_gal_book	2021-12-22T12:50:20.216Z	0			0			0				2019-01-10T20:48:40.934Z		7			
tc01/en_old_tit_book	2021-12-22T12:50:20.216Z	98			0			0				2017-10-16T18:55:01.362Z		7			
tc01/en_oldg_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-03-11T13:56:34.259Z		7			
tc01/en_one_rut_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-02-10T22:46:31.262Z	2.0.0	7			
tc01/en_oneo_act_book	2021-12-22T12:50:20.216Z	99			0			0				2019-03-08T16:54:40.134Z		7			
tc01/en_onex_1pe_book	2021-12-22T12:50:20.216Z	0	en		0			0	en			2019-12-05T20:35:08.934Z	2.2.0	7			
tc01/en_prct_tit_book	2021-12-22T12:50:20.216Z	84	en		61	hi		3	hi			2020-03-29T22:43:50.524Z	2.2.0	7			
tc01/en_reg_1th_book	2021-12-22T12:50:20.216Z	9			0			0				2018-04-17T17:58:34.233Z		7			
tc01/en_sava_tit_book	2021-12-22T12:50:20.216Z	100	en		0			1	en	v33	v0.14	2021-01-11T15:40:35.767Z	3.0.1	7			
tc01/en_save_1pe_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-02-18T16:58:44.816Z	3.0.1	7			
tc01/en_save_eph_book	2021-12-22T12:50:20.216Z	100	en		0			2	en	v39	v0.17	2021-01-11T15:23:22.420Z	3.0.1	7			
tc01/en_save_tit_book	2021-12-22T12:50:20.216Z	100	en		0			1	en	v33	v0.14	2021-01-11T15:40:35.767Z	3.0.1	7			
tc01/en_savx_1pe_book	2021-12-22T12:50:20.216Z	100	en		0			0				2021-02-18T16:58:44.816Z	3.0.1	7			
tc01/en_tess_tit_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_tess_tit_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_tess_tit_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_test_1ti_book	2021-12-22T12:50:20.216Z	100			0			0				2019-05-06T19:43:48.725Z	1.2.0	7			
tc01/en_test_jud_book	2021-12-22T12:50:20.216Z	100	en	v0.12	0			0	en	v30	v0.12	2020-06-16T12:19:55.670Z	3.0.0	7			
tc01/en_test_phm_book	2021-12-22T12:50:20.216Z	85			5			20				2019-07-18T17:27:45.693Z	2.0.0	7			
tc01/en_test_rom_book	2021-12-22T12:50:20.216Z	75			0			0				2018-10-24T22:37:30.122Z		7			
tc01/en_test_tit_book	2021-12-22T12:50:20.216Z	2			8			0				2018-10-24T13:03:50.544Z		6			
tc01/en_thr_rut_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-02-10T22:48:58.210Z	2.0.0	7			
tc01/en_time_mat_book	2021-12-22T12:50:20.216Z	99	en		0			0				2020-04-03T15:48:08.817Z	2.2.0	7			
tc01/en_trst_2jn_book	2021-12-22T12:50:20.216Z	100	en		0			0				2020-11-24T19:15:23.133Z	3.0.1	7			
tc01/en_tst_tit_book	2021-12-22T12:50:20.216Z	2			5			0				2018-10-24T13:03:50.544Z		7			
tc01/en_tsta_phm_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_tsta_phm_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_tsta_phm_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_two_rut_book	2021-12-22T12:50:20.216Z	100	en		0	en		0	en			2020-02-10T22:47:57.808Z	2.0.0	7			
tc01/en_ugh_tit_book	2021-12-22T12:50:20.216Z	100	en		0			0	hi			2019-06-13T19:36:53.283Z	2.0.0	7			
tc01/en_ughx_tit_book	2021-12-22T12:50:20.216Z	100			0			0				2019-06-13T19:35:14.226Z	1.1.4	7			
tc01/en_ulb_mat_book	2021-12-22T12:50:20.216Z															Empty Repo: tc01/en_ulb_mat_book: Error: UNABLE_TO_DOWNLOAD_RESOURCES for https://git.door43.org/tc01/en_ulb_mat_book/archive/master.zip: Download did not succeed, code 404	
tc01/en_ulb_tit_book	2021-12-22T12:50:20.216Z	0	en		0			0	en			2019-12-06T16:50:57.254Z	2.0.0	7			
